Label, Text
-1,"The recycled cartridge business certainly lowered the toner the neighborhood."
-1,"The other truck drivers discovered that he had been wearing French perfume - it was lorry hell."
-1,"The mass murderer was always grumpy. He was a surly ol' killer."
-1,"The goat breeder's rich farmland was full of does and bucks."
-1,"The editor really took a lot out of my manuscript. He cut a great dele."
-1,"The busy fish chef had a lox on his plate."
-1,"The boy's guitar teacher helped him pick up his skills."
-1,"Surprises is the knight in charge of awards."
-1,"Some people use a restaurant to rest-and-rant."
-1,"Shine your shoes when they're new to keep them squeaky clean."
-1,"Roanoke - that's where wooden oars are made."
-1,"Realtors guilty of steering deserve the rack, but that's just my pinion."
-1,"Paul Revere got the Magna Carta before the horse."
-1,"Officer Jones takes his yearly bath every June. He is a characteristic example of a dirty cop."
-1,"My job as head chef at a top rated restaurant is in jeopardy because my latest culinary creation was called a recipe for disaster."
-1,"I was going to have my hernia operation last June, but the surgeon was on summer hiatus."
-1,"Is the training given to expectant parents apparenticeship?"
-1,"I love playing golf, but when putting I can never catch a break."
-1,"I got my child to sleep last night by just repeatedly saying 'bursary'. It was the only nursery rhyme I could think of."
-1,"I don't use too much wine in making charosis for Passover, lest I get charosis of the liver."
-1,"Eos is really sad. She is dawn in the dumps."
-1,"During my trip to Italy, I didn't do much. I just vegged out. When in Rome, do as the Romaines."
-1,"Did you hear about the podiatrist who got his floor tiled? He got a bad case of degrout."
-1,"Did you hear about the herb who was an all round great guy, did loads of charity work and was always there to help? He was a Tarragon Of Virtue."
-1,"Did you hear about that Buddhist leader who retired and tended his crops? He's now known as the Dalai Farmer."
-1,"Byte-ing humor can be found reading jokes online."
-1,"Being a petrol-deprived thug is a tankless yob."
-1,"A man named Jim Golf offered training on building golf courses called Golf's golf course course."
-1,"A lot of brave men fought and died in San Antonio, Texas, which is Alamo reason to remember."
-1,"Advert for viewing a garden - 'No entrance charge - Comfrey'."
-1,"You will find leather in the middle of a bull market."
-1,"Where do fish buy cool clothes? At Albacore and Fish."
-1,"When the butter melted, it was rendered useless."
-1,"What do you get if Basil Brush is eating a four cheese pizza and he catches fire? Mozzarella FireFox."
-1,"We are all speaking American. Is this a country diction in terms?"
-1,"Tying up a circle may take a lot of chords."
-1,"The water department made a gallon-ant effort to provide litre-ship during the drought."
-1,"The string quartet drank and played furiously through the night and then passed out. But that was a foregone conclusion."
-1,"The mushroom farmer improved his morel, by pressing a button and going to portabella for harvest."
-1,"The guitarist was a very capo-ble player."
-1,"The correct formula for concrete is worthwhile to cement in your mind."
-1,"The baby peas were fresh and sweet, but their fava was a has-bean."
-1,"Tailors enjoy hanging out in internet fora, as they are full of threads."
-1,"Stocks and bonds really hold people down."
-1,"Stealing Santa's bag of toys on Christmas Eve would be absolute sacrilege!"
-1,"Some people spend a lot on their face, and always want to be taken at face value."
-1,"Some people marry for love, others for wealth. That's why it is called match or money."
-1,"Since her kind gift of a lemon cake I rate her as one of Madeira friends."
-1,"Semaphore was flagged away as a form of communication decades ago."
-1,"People who see a psychiatrist should get their head checked."
-1,"Old pianists never die, they just adagio away."
-1,"Oh what a tangled web we weave. On the Internet."
-1,"My father slept under the bed, I think he was a little potty."
-1,"Luridly sailing by the clock on a sea of mucus is a phlegmbuoyant pastime."
-1,"I tried hard to get into vexillology, but, in the end, had to flag it away."
-1,"In attempting to cook Japanese food, I bento ver backwards learning proper technique."
-1,"I like vegetables, but my friend doesn't carrot call."
-1,"I like marching songs, in any month."
-1,"I hate cliff-hangers! Do you know what I am going to do about it?"
-1,"I had a dream last night about some cheese chasing me. I think I'm having halouminations."
-1,"If you need to count your pennies you are definitely looking for a disc-count."
-1,"If I had to guess, he was drinking a tequila surmise."
-1,"Her bees made such delicious honey, it was said that she could almost work magic with those bees. They called her Beatrix."
-1,"Everytime I drink red wine I end up getting a cab."
-1,"Every November, Mark, a member of MENSA, wishes his peers 'Happy Thinksgiving!'"
-1,"Did you hear about the owl that fell for twin comedians and had two wits to woo?"
-1,"Dentists on death fill their last cavity."
-1,"Chardonnay may not be champagne, but it's still wine."
-1,"Buying a car is quite a show which is why car salespeople use a showroom."
-1,"A surgeon who operates on hands likes his palms greased."
-1,"A silk tie can make a winsome Windsor."
-1,"After getting a hot dog from a vendor I asked 'Can I have more onions?', he replied 'No that's shallot'."
-1,"Why did the man go to a lot of church cook-outs?  Because it's hard to find a good grill."
-1,"When Jesus entered Jerusalem, people waved palm branches because they were being frondly."
-1,"What do you call a royal printmaker? A screen prince."
-1,"Vertical living is flat dwelling."
-1,"Things can go either way at a kissing gate."
-1,"The truant officer caught several kids at the ice rink. They were playing hockey."
-1,"The seed company turfed out my idea for ready made lawn."
-1,"Mammals rarely marry monotremes, echidna ewe knot."
-1,"I raised my intelligence using my cranium."
-1,"In a club filled with booze, I make the crowd cheer."
-1,"If a fraternity open a coffee shop they would specialize in fratacinno."
-1,"Does Santa take his sleigh to his magic class or does he take a luge in?"
-1,"A ship was lost at sea until they founder remains."
-1,"An undercover doctor gave his operation a code name of LIVER."
-1,"A lawyer who likes to go fishing is an attorney-at-lure."
-1,"When I treated my friends to lunch at the Mexican fast food restaurant I had to pay the taco bill."
-1,"They tore strips off my dog before kicking him off that logging ship. He was disembarked."
-1,"The triglyph commented, 'It's friezing in here.'"
-1,"The headmaster removed the schools central heating. He wanted to turn it cold school."
-1,"The cheap hotel was really a violin."
-1,"The candle-making machine broke down when someone threw a spanner in the wax."
-1,"Romance isn't a science - it's a heart."
-1,"On my chicken farm, I own the birds scratching around on the ground in the barn, but I am paying off the ones sitting on the roosts - they are on higher perches."
-1,"It seems like it's always Patsy's fault."
-1,"I thought I only had enough flour to bake one loaf, but after I added yeast I had eleven breads."
-1,"Is fear of sliced bacon irrational?"
-1,"If you give your sweetie pretty flowers will she turn on her flirty powers."
-1,"How can you get a drywall plasterer to finish the job? They barely start and then they stop."
-1,"Henry the VIII portrayed the monarchy badly. This gave birth to the concept of the 'royalty-free image'."
-1,"He learned a new Tantric at the sun clinic."
-1,"Beansprouts? OK. So what are they now, then?"
-1,"My vacuum flask is hopeless and it's a top of the range model - that's the only place it will keep anything warm."
-1,"Lazy people worship a bone idol."
-1,"I've just started dating a ring. She's a keeper."
-1,"What's the funniest bunch of fruit? A pun-net of strawberries!"
-1,"Tube tyres are not a patch on tubeless ones!"
